"Custid","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","DepVar"
816152114,1976,"Graduation","Single",55300,0,1,"2014-02-25",73,150,2,62,6,4,35,2,3,2,5,4,0,0,0,0,0,0,3,11,0
816151343,1979,"2n Cycle","Together",73004,0,1,"2013-02-26",49,286,81,70,7,97,32,1,4,4,9,2,0,0,0,0,0,0,3,11,0
1022677536,1983,"2n Cycle","Married",9130,1,0,"2012-09-22",80,2,11,9,12,1,6,4,2,1,3,7,0,0,0,0,0,0,3,11,0
1438668109,1966,"PhD","Married",30537,1,1,"2013-07-29",91,35,3,18,4,3,3,3,1,0,4,6,0,0,0,0,0,0,3,11,0
816155493,1961,"Graduation","Single",35431,0,1,"2014-04-24",26,4,5,3,0,4,3,1,1,0,3,3,0,0,0,0,0,0,3,11,0
610630625,1978,"Graduation","Together",70440,0,0,"2013-10-08",49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0
1438664053,1967,"Master","Married",27145,1,0,"2014-03-08",33,8,6,6,7,3,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0
1230111750,1972,"Graduation","Together",66873,0,1,"2013-08-22",89,547,24,198,11,49,35,2,9,3,10,5,1,0,0,1,0,0,3,11,0
406112948,1973,"Master","Together",25421,1,1,"2014-03-19",3,37,0,11,0,0,9,4,2,1,3,7,0,0,0,0,0,0,3,11,0
1438665045,1965,"Master","Married",74806,0,1,"2012-12-19",1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0
202555375,1971,"Graduation","Divorced",40851,1,1,"2013-02-21",63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,3,11,0
610634315,1988,"Graduation","Together",93450,0,0,"2013-04-19",61,320,46,618,78,28,26,0,8,7,10,2,0,0,1,0,0,0,3,11,0
202556770,1975,"Master","Divorced",40571,1,0,"2014-02-08",93,49,19,35,13,6,76,2,4,1,2,9,0,0,0,0,0,0,3,11,0
202554551,1962,"Master","Married",58848,0,1,"2013-11-22",83,337,44,44,71,14,19,1,5,4,7,4,0,0,0,0,0,0,3,11,0
1022677060,1956,"Graduation","Married",54451,0,1,"2012-11-12",26,671,7,68,10,7,7,5,8,2,11,7,0,0,0,0,0,0,3,11,0
1438670889,1962,"Graduation","Single",59531,1,1,"2012-12-11",46,299,21,152,56,27,59,9,8,3,6,8,0,0,0,0,0,0,3,11,0
1022674427,1951,"Master","Married",67128,0,1,"2014-06-10",85,651,35,151,0,44,0,3,7,3,13,4,0,0,0,0,0,0,3,11,0
1230112883,1963,"Master","Divorced",34125,1,1,"2012-09-18",54,117,1,27,2,3,12,4,3,1,4,8,0,0,0,0,0,0,3,11,0
406113970,1966,"PhD","Divorced",56800,0,2,"2014-02-04",74,405,29,89,30,47,41,2,5,2,11,4,0,0,0,0,0,0,3,11,0
202560029,1981,"Master","Single",46187,1,0,"2013-11-30",26,10,4,13,3,2,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1022671494,1985,"2n Cycle","Single",7500,1,0,"2014-05-22",62,0,1,0,3,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
1438670356,1974,"Graduation","Together",65487,0,0,"2014-03-02",73,142,128,44,121,35,31,1,4,3,8,1,0,0,0,0,0,0,3,11,0
1438664460,1968,"Graduation","Married",54580,0,1,"2014-04-16",61,276,6,54,0,3,88,1,5,4,4,4,0,0,0,0,0,0,3,11,0
406109144,1961,"Graduation","Married",85995,0,0,"2012-09-03",4,255,28,591,36,21,29,0,3,4,7,1,0,0,0,0,0,0,3,11,0
1022672374,1977,"Graduation","Together",46521,0,2,"2013-01-16",42,120,3,21,2,4,34,2,3,1,4,5,0,0,0,0,0,0,3,11,0
202553171,1980,"PhD","Single",86137,0,0,"2012-08-13",41,367,81,133,133,163,40,1,9,10,12,3,0,0,0,0,0,0,3,11,0
406106180,1974,"PhD","Together",28440,1,0,"2013-07-07",87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0
1022671363,1981,"Graduation","Together",52512,1,0,"2014-02-18",86,117,12,96,39,45,45,2,3,3,6,3,0,0,0,0,0,0,3,11,0
1438663090,1975,"2n Cycle","Single",29124,1,0,"2012-11-21",29,32,14,36,26,16,58,3,1,3,3,2,0,0,0,0,0,0,3,11,0
202561446,1950,"Graduation","Married",77107,0,0,"2013-02-17",87,1301,38,497,50,38,19,1,4,2,13,3,0,0,1,1,0,0,3,11,0
816152054,1959,"Graduation","Single",55384,0,1,"2014-03-29",43,283,7,45,4,10,147,2,5,4,4,4,1,0,0,0,0,0,3,11,0
1022676064,1980,"Graduation","Single",25330,1,0,"2013-03-01",11,29,1,7,3,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
406111233,1964,"Graduation","Single",25197,0,1,"2012-11-23",71,73,9,21,6,8,13,4,2,1,4,7,0,0,0,0,0,0,3,11,0
202560581,1959,"Master","Married",27735,0,1,"2013-04-27",40,27,1,6,3,4,3,1,2,0,3,6,0,0,0,0,0,0,3,11,0
1022671654,1974,"Graduation","Together",49575,1,1,"2012-09-12",32,54,1,34,17,16,21,3,2,1,4,6,0,0,0,0,0,0,3,11,0
816152514,1945,"Master","Married",35079,0,0,"2014-05-10",38,71,21,44,2,13,36,1,3,2,3,6,0,0,0,0,0,0,3,11,0
202554123,1976,"2n Cycle","Married",60390,0,2,"2014-04-03",34,190,10,65,63,31,83,3,3,2,8,2,0,0,0,0,0,0,3,11,0
1438664956,1961,"PhD","Together",24819,1,1,"2012-10-22",44,7,3,6,0,2,2,1,0,0,3,7,0,0,0,0,0,0,3,11,0
1438668206,1987,"2n Cycle","Single",23830,0,0,"2014-02-07",3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0
816146506,1989,"Graduation","Married",78246,0,0,"2013-03-07",89,308,31,440,54,0,102,1,5,8,9,2,0,0,0,0,0,0,3,11,0
816147222,1973,"Basic","Married",16818,1,0,"2012-08-03",92,2,3,12,11,7,5,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1230106322,1979,"2n Cycle","Married",56064,0,1,"2013-01-24",4,72,126,210,39,162,54,3,7,2,9,6,0,0,0,0,0,0,3,11,0
202554864,1980,"Graduation","Together",29837,1,1,"2013-08-26",81,23,0,10,2,0,9,2,1,0,3,7,0,0,0,0,0,0,3,11,0
816147275,1966,"PhD","Divorced",43849,1,1,"2013-06-23",40,32,1,12,0,0,3,2,1,1,3,4,0,0,0,0,0,0,3,11,0
610630360,1975,"Graduation","Married",58272,0,1,"2013-12-02",27,183,15,38,3,18,2,1,2,3,6,2,0,0,0,0,0,0,3,11,0
202553853,1961,"Graduation","Together",32722,0,1,"2014-06-14",57,9,3,7,6,2,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0
1230111633,1952,"PhD","Married",54549,0,1,"2014-03-03",8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,3,11,0
1022670454,1970,"Graduation","Single",77419,1,2,"2013-08-23",67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,3,11,0
816150039,1976,"Graduation","Together",40447,1,1,"2013-09-22",14,8,4,12,4,1,12,2,1,1,2,5,0,0,0,0,0,0,3,11,0
816154205,1981,"2n Cycle","Single",26133,1,0,"2014-02-20",82,1,0,4,0,4,5,1,1,0,2,5,0,0,0,0,0,0,3,11,0
816149463,1964,"PhD","Married",74304,0,1,"2013-05-28",14,812,57,229,45,11,22,1,4,3,10,7,0,0,0,0,0,0,3,11,0
202557324,1963,"2n Cycle","Together",66229,0,1,"2013-02-17",92,827,106,266,156,26,213,3,8,6,6,5,0,0,0,0,0,0,3,11,0
610632680,1952,"2n Cycle","Married",61989,0,1,"2014-02-01",7,576,76,184,225,76,108,2,6,4,6,5,1,0,0,0,0,0,3,11,0
816151913,1977,"PhD","Married",75075,0,0,"2014-01-12",25,1030,14,352,0,14,42,1,3,6,12,1,0,0,1,0,0,0,3,11,0
406107251,1964,"Graduation","Together",68631,0,1,"2013-09-04",49,372,66,84,39,48,78,4,8,2,8,6,0,0,0,0,0,0,3,11,0
1022677011,1987,"Graduation","Married",44623,1,0,"2013-11-27",89,29,5,29,3,4,34,1,2,0,4,5,0,0,0,0,0,0,3,11,0
202552631,1969,"Graduation","Single",68019,0,1,"2014-02-25",58,209,0,193,154,16,37,1,4,2,11,3,0,0,0,0,0,0,3,11,0
406106322,1958,"PhD","Single",79761,0,1,"2013-10-04",32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0
610627247,1987,"2n Cycle","Married",29808,1,0,"2013-09-14",49,5,2,9,2,2,15,1,1,1,2,6,1,0,0,0,0,0,3,11,0
610631193,1969,"Master","Single",73312,0,0,"2013-10-14",70,674,22,400,29,22,57,1,6,7,4,3,0,0,0,0,0,0,3,11,0
202559152,1948,"PhD","Married",75939,0,0,"2013-10-11",84,712,40,470,69,67,13,1,8,8,4,4,0,0,0,0,0,0,3,11,0
406112042,1964,"2n Cycle","Together",37660,1,1,"2012-10-01",54,18,1,15,10,12,5,2,1,1,3,5,0,0,0,0,0,0,3,11,0
1022674383,1975,"PhD","Together",22874,1,0,"2013-04-14",59,14,0,4,0,0,6,1,1,0,3,4,0,0,0,0,0,0,3,11,0
610630684,1978,"Graduation","Married",62391,0,1,"2014-06-16",65,199,18,45,24,18,169,2,2,6,4,2,1,0,0,0,0,0,3,11,0
406107198,1963,"Graduation","Married",60498,0,0,"2014-02-07",20,436,45,539,104,57,34,2,7,7,13,5,0,0,0,0,0,0,3,11,0
1022669765,1982,"Graduation","Together",36912,1,0,"2013-12-03",17,6,6,30,16,7,23,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1438664166,1975,"PhD","Divorced",60554,1,0,"2013-08-09",8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0
1438662584,1991,"2n Cycle","Married",65586,0,0,"2014-01-31",11,154,6,187,151,180,141,1,2,4,13,1,0,0,0,0,0,0,3,11,0
406114668,1979,"Graduation","Married",69506,0,0,"2013-05-06",7,576,65,315,85,76,10,1,9,5,12,5,0,0,0,0,0,0,3,11,0
1230114268,1982,"Basic","Together",17497,1,0,"2012-11-27",46,1,0,5,7,5,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0
406106456,1969,"Graduation","Single",47889,1,0,"2014-01-08",34,56,6,45,10,4,26,1,3,1,3,6,0,0,0,0,0,0,3,11,0
406106465,1986,"Basic","Married",20425,1,0,"2012-10-29",5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1230109016,1969,"Graduation","Married",42329,0,1,"2013-01-15",49,238,2,47,3,2,29,4,5,1,6,7,0,0,0,0,0,0,3,11,0
610632707,1972,"PhD","Together",46629,0,2,"2013-10-07",66,288,3,48,4,3,24,3,5,3,5,6,0,0,0,0,0,0,3,11,0
202552097,1954,"Master","Divorced",71997,0,0,"2014-01-28",33,393,58,309,11,66,8,1,3,3,6,1,0,0,0,0,0,0,3,11,0
202560407,1989,"2n Cycle","Together",10404,1,0,"2014-05-04",52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0
610631799,1977,"Graduation","Single",21096,1,0,"2012-08-24",64,9,6,16,17,7,20,2,2,1,2,8,0,0,0,0,0,0,3,11,0
1230107688,1977,"Graduation","Single",38652,1,0,"2012-10-22",77,306,21,164,0,54,5,6,9,1,7,9,0,0,0,0,0,0,3,11,0
202554920,1963,"Graduation","Married",44996,0,0,"2012-12-03",0,121,39,81,36,30,139,2,4,1,7,5,0,0,0,0,0,0,3,11,0
1438661304,1973,"Graduation","Married",27670,1,1,"2012-10-01",94,59,1,26,0,0,28,4,3,0,3,9,0,0,0,0,0,0,3,11,0
202560515,1981,"2n Cycle","Together",49281,1,0,"2012-11-04",47,84,46,184,55,30,38,4,8,1,5,8,0,0,0,0,0,0,3,11,0
1022672959,1967,"2n Cycle","Divorced",62299,0,1,"2012-12-29",72,444,42,134,73,28,91,5,7,2,11,5,0,0,0,0,0,0,3,11,0
1022672793,1983,"Master","Single",82219,0,0,"2013-02-22",82,1190,115,460,50,115,19,1,3,7,9,1,0,1,1,0,0,0,3,11,0
406110577,1958,"PhD","Single",34104,0,1,"2013-12-13",4,44,1,13,2,0,6,2,3,0,3,7,0,0,0,0,0,0,3,11,0
610633005,1975,"Graduation","Together",31584,1,0,"2012-11-10",67,12,2,12,6,1,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1022677262,1978,"Graduation","Married",16039,1,0,"2013-02-04",63,6,3,19,4,5,7,2,2,1,2,9,0,0,0,0,0,0,3,11,0
1438664955,1980,"Graduation","Married",20349,1,0,"2013-12-29",44,0,1,1,3,2,2,1,1,0,2,5,0,0,0,0,0,0,3,11,0
406108187,1947,"Master","Married",75844,0,0,"2014-01-12",12,1089,44,250,58,44,44,1,9,5,8,5,0,1,0,0,0,0,3,11,0
406113760,1990,"2n Cycle","Together",29406,1,0,"2013-10-18",73,1,0,2,3,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0
816155251,1973,"Graduation","Divorced",53781,0,1,"2014-04-07",9,77,5,25,4,5,14,1,3,1,3,4,0,0,0,0,0,0,3,11,0
1230109145,1960,"Master","Together",70032,0,0,"2013-04-06",26,897,67,254,17,93,201,1,3,5,12,7,0,0,0,0,0,0,3,11,0
1022674572,1976,"2n Cycle","Married",33131,1,0,"2012-09-16",69,61,7,154,166,30,119,6,7,1,6,9,0,0,0,0,0,0,3,11,0
202559354,1955,"Graduation","Married",76998,0,1,"2013-01-11",85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0
816150120,1992,"Graduation","Together",7512,0,0,"2013-11-07",40,58,2,53,7,6,331,0,0,1,0,17,0,0,0,0,0,0,3,11,0
406112538,1969,"Master","Together",54847,0,0,"2013-09-13",73,241,39,167,32,19,9,1,5,2,9,4,0,0,0,0,0,0,3,11,0
1438664283,1961,"Graduation","Married",69462,0,1,"2013-05-11",2,626,12,396,166,115,127,2,8,4,7,4,0,0,0,0,0,0,3,11,0
1230105839,1971,"PhD","Married",4018,1,1,"2013-02-01",34,2,1,1,1,0,1,0,0,0,0,15,0,0,0,0,0,0,3,11,0
1438664342,1975,"2n Cycle","Widow",47682,0,1,"2013-02-15",80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0
202556373,1959,"Graduation","Divorced",23295,0,0,"2013-07-13",72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1230108268,1976,"2n Cycle","Single",50925,0,1,"2012-09-10",75,275,111,72,19,9,246,7,6,2,8,6,0,0,0,0,0,0,3,11,0
202559059,1970,"PhD","Married",90691,0,0,"2013-11-12",68,945,16,630,21,49,33,1,6,10,9,1,0,0,0,0,0,0,3,11,0
202559254,1952,"Basic","Together",13084,0,0,"2013-11-02",29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
202558354,1988,"Master","Together",30939,0,0,"2013-01-10",24,63,1,22,2,0,3,1,2,1,3,7,0,0,0,0,0,0,3,11,0
610633422,1985,"PhD","Together",69176,0,0,"2012-11-25",62,707,24,463,0,12,12,1,3,5,10,2,0,0,0,1,0,0,3,11,0
202555877,1957,"PhD","Single",40737,2,1,"2013-12-08",24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0
816152286,1946,"Graduation","Together",70848,0,0,"2013-06-11",88,171,21,439,98,171,139,1,2,4,10,1,0,0,0,0,0,0,3,11,0
816155170,1966,"PhD","Divorced",56800,0,2,"2014-02-04",74,405,29,89,30,47,41,2,5,2,11,4,0,0,0,0,0,0,3,11,0
1230110520,1966,"PhD","Married",76824,1,1,"2013-07-22",58,879,10,122,13,0,40,8,2,2,11,7,0,0,0,0,1,0,3,11,0
1230112836,1952,"Graduation","Single",45345,1,1,"2013-09-03",63,212,0,41,3,2,47,6,5,1,5,7,0,0,0,0,0,0,3,11,0
1438662980,1984,"PhD","Married",80814,0,0,"2014-03-25",61,591,72,483,63,12,36,1,5,7,6,2,0,0,0,0,0,0,3,11,0
406108043,1953,"PhD","Together",52628,0,1,"2013-06-17",45,565,0,30,0,0,30,4,6,2,10,5,0,1,0,0,0,0,3,11,0
1230109642,1973,"Graduation","Married",52845,1,0,"2013-08-13",7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,3,11,0
1022671361,1992,"Basic","Single",22476,1,0,"2013-09-28",70,0,7,2,4,11,8,1,1,0,3,7,0,0,0,0,0,0,3,11,0
816148025,1982,"PhD","Married",70320,0,0,"2012-12-19",84,387,64,527,56,43,21,1,3,5,8,1,0,0,0,0,0,0,3,11,0
1230112599,1988,"Graduation","Married",25660,1,0,"2014-06-11",10,13,9,13,4,3,15,4,3,1,3,6,0,0,0,0,0,0,3,11,0
406108192,1986,"Graduation","Married",36844,1,0,"2013-03-09",13,10,3,19,6,3,5,1,2,0,2,9,0,0,0,0,0,0,3,11,0
610635037,1956,"Graduation","Married",63943,0,1,"2012-09-02",50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,3,11,0
1230106325,1984,"Graduation","Single",21988,0,0,"2014-05-06",91,1,1,11,6,4,9,1,1,0,3,8,0,0,0,0,0,0,3,11,0
816149338,1989,"Graduation","Married",35883,1,0,"2013-09-25",52,20,21,39,24,20,12,3,3,0,4,8,0,0,0,0,0,0,3,11,0
610628875,1981,"Graduation","Single",24697,1,0,"2012-11-01",91,20,9,14,10,3,3,2,1,0,4,6,0,0,0,0,0,0,3,11,0
816149150,1982,"Basic","Single",29679,1,1,"2013-06-19",20,1,1,1,8,0,10,1,0,1,2,5,0,0,0,0,0,0,3,11,0
1230108492,1958,"Graduation","Together",62223,0,1,"2012-12-29",37,984,25,217,16,38,40,4,3,5,11,7,0,0,0,0,0,0,3,11,0
1230109407,1971,"Graduation","Married",64722,1,0,"2014-05-26",47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0
202560740,1963,"PhD","Single",23091,1,1,"2014-05-28",98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0
1230109021,1964,"2n Cycle","Divorced",30132,1,1,"2014-03-18",5,2,2,12,0,3,10,2,1,0,3,6,0,0,0,0,0,0,3,11,0
406110326,1960,"PhD","Married",21455,1,1,"2014-03-24",63,8,5,6,0,5,4,3,1,1,3,3,0,0,0,0,0,0,3,11,0
202552619,1981,"Graduation","Single",38618,1,0,"2013-08-15",74,40,0,40,0,6,36,1,2,1,3,7,1,0,0,0,0,0,3,11,0
1022678520,1994,"Graduation","Together",72793,0,0,"2014-04-20",43,271,108,155,181,100,7,1,3,5,13,1,0,0,0,0,0,0,3,11,0
816155145,1980,"Graduation","Single",34054,1,0,"2013-12-19",24,13,3,11,4,3,11,1,1,0,3,4,0,0,0,0,0,0,3,11,0
1438670291,1955,"Master","Single",51718,1,1,"2013-07-26",52,22,0,15,0,1,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
816152347,1970,"PhD","Single",49809,1,0,"2013-07-20",93,306,9,116,32,34,14,3,6,2,8,6,0,0,0,0,0,0,3,11,0
816149436,1988,"Graduation","Single",73677,0,0,"2014-05-26",99,707,57,330,45,0,11,1,5,5,7,3,0,0,0,0,0,0,3,11,0
202560302,1952,"Graduation","Divorced",62335,0,1,"2013-05-23",87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0
1438670337,1969,"PhD","Divorced",44562,0,1,"2013-02-06",26,388,4,34,6,0,4,2,6,3,6,6,0,0,0,0,0,0,3,11,0
1438661618,1951,"Master","Married",94309,0,0,"2014-02-13",44,1328,105,506,55,126,21,1,6,2,4,2,0,0,1,1,0,0,3,11,0
1230106755,1957,"Master","Married",54729,0,1,"2012-12-10",42,704,0,116,0,8,58,3,7,5,10,7,0,0,0,0,0,0,3,11,0
610628484,1977,"Graduation","Together",65881,0,2,"2013-09-18",72,647,17,197,23,17,107,3,8,3,12,5,0,0,0,0,0,0,3,11,0
610627526,1972,"Graduation","Married",29293,1,0,"2014-06-20",70,5,7,10,0,1,5,2,2,0,3,5,0,0,0,0,0,0,3,11,0
1022672856,1943,"PhD","Divorced",64386,0,0,"2012-12-05",50,1147,151,758,56,64,173,1,5,7,11,3,0,0,0,0,0,0,3,11,0
1438661350,1980,"Graduation","Together",27987,1,0,"2013-12-02",1,2,10,10,2,9,8,1,2,0,3,7,0,0,0,0,0,0,3,11,0
406105189,1965,"Graduation","Married",3861,0,1,"2014-04-17",89,1,1,1,1,2,370,0,0,0,0,16,0,0,0,0,0,0,3,11,0
406110931,1967,"Graduation","Married",22574,2,1,"2013-10-28",28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0
610634624,1978,"Graduation","Together",58541,0,1,"2012-08-24",89,641,45,38,29,15,76,6,7,3,11,5,0,0,0,0,0,0,3,11,0
1230106852,1965,"Graduation","Together",47009,0,1,"2013-10-01",89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0
202559215,1964,"2n Cycle","Married",36298,1,1,"2013-09-16",73,28,3,27,7,5,44,3,2,2,3,3,0,0,0,0,0,0,3,11,0
610633784,1954,"Graduation","Married",25078,0,1,"2012-08-24",63,24,1,16,7,3,4,2,1,0,4,6,0,0,0,0,0,0,3,11,0
202556634,1982,"Graduation","Married",19383,0,0,"2014-05-27",26,6,5,10,12,10,20,2,3,0,3,7,0,0,0,0,0,0,3,11,0
610635282,1949,"PhD","Divorced",35946,1,1,"2013-09-27",24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0
1230112372,1969,"PhD","Single",34203,0,0,"2014-05-04",95,21,4,18,4,5,3,1,1,0,4,3,0,0,0,0,0,0,3,11,0
202556153,1955,"PhD","Divorced",48348,0,2,"2013-05-27",45,270,6,58,4,6,114,1,5,5,3,5,0,0,0,0,0,0,3,11,0
1022673509,1949,"PhD","Married",56095,0,1,"2013-02-28",77,391,5,107,13,16,16,2,3,3,11,3,0,0,0,0,0,0,3,11,0
1230108380,1976,"Master","Married",60999,1,1,"2013-06-14",78,192,72,186,71,96,24,7,6,2,10,5,0,0,0,0,0,0,3,11,0
1022677821,1959,"2n Cycle","Divorced",65036,1,1,"2013-03-02",99,585,71,267,67,41,102,12,3,2,10,8,0,0,0,0,0,0,3,11,0
202560849,1956,"Graduation","Together",69723,0,0,"2013-04-05",53,279,150,472,13,161,171,1,3,5,8,1,0,0,0,0,0,0,3,11,0
610628684,1977,"Graduation","Married",43877,1,0,"2012-12-02",66,128,27,116,36,6,48,3,5,1,6,7,0,0,0,0,0,0,3,11,0
1022673526,1957,"Master","Married",77439,0,1,"2014-03-04",56,330,76,192,110,92,26,1,5,4,12,2,0,0,0,0,0,0,3,11,0
1230112682,1964,"Graduation","Married",58512,0,1,"2013-09-19",25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0
202552632,1977,"2n Cycle","Married",47197,1,0,"2013-01-08",88,29,3,52,42,2,30,2,3,1,3,7,0,0,0,0,0,0,3,11,0
816146343,1963,"PhD","Single",48918,1,1,"2014-04-12",21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0
406114512,1970,"Graduation","Married",18704,0,0,"2012-11-02",33,73,22,49,21,22,7,3,4,1,4,9,0,0,0,0,0,0,3,11,0
610626562,1970,"Graduation","Married",13750,1,0,"2012-10-27",24,3,5,10,3,6,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1230112610,1977,"Master","Married",39463,1,1,"2012-12-22",52,56,0,7,0,0,10,2,1,0,4,6,0,0,0,0,0,0,3,11,0
202554794,1962,"Graduation","Together",54933,1,1,"2012-10-26",58,189,8,15,3,2,17,5,5,1,4,8,0,0,0,0,0,0,3,11,0
816153342,1971,"Graduation","Together",34689,1,0,"2013-09-09",11,30,7,15,3,0,7,1,2,0,3,8,0,0,0,0,0,0,3,11,0
1230105905,1962,"PhD","Together",69311,0,0,"2014-06-11",38,243,29,158,19,49,4,1,2,6,8,0,0,0,0,0,0,0,3,11,0
610633442,1969,"Graduation","Married",75094,0,0,"2013-12-22",24,420,50,560,27,38,140,1,5,4,10,1,0,0,0,0,0,0,3,11,0
1230112620,1982,"Master","Married",84693,2,0,"2013-02-10",83,411,117,226,33,58,25,1,5,3,4,2,0,0,0,0,0,0,3,11,0
1022670917,1984,"Graduation","Single",28997,1,0,"2013-10-31",26,12,0,5,0,0,4,1,1,0,2,8,0,0,0,0,0,0,3,11,0
406106905,1984,"Master","Married",30477,1,0,"2014-01-22",16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0
1022668767,1951,"Graduation","Single",15033,0,0,"2014-04-16",37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0
1438665808,1951,"Graduation","Married",32871,1,1,"2013-03-09",28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0
610626413,1977,"Graduation","Single",45526,1,0,"2014-05-14",55,27,1,24,7,6,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0
816149184,1992,"Graduation","Together",79803,0,0,"2013-01-21",92,168,30,613,30,23,30,1,3,11,9,1,0,0,0,0,0,0,3,11,0
1438662864,1953,"Graduation","Together",73317,0,0,"2013-10-13",47,621,79,414,228,31,79,1,4,10,10,3,0,0,0,0,0,0,3,11,0
1022676673,1972,"Graduation","Married",63430,0,1,"2014-06-29",43,605,7,85,10,7,7,1,8,2,10,4,0,1,0,0,0,0,3,11,0
1022669202,1981,"2n Cycle","Married",27733,1,0,"2013-08-26",16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1230109709,1985,"Graduation","Together",85008,0,0,"2014-04-11",90,277,108,506,32,72,84,1,3,9,6,1,0,0,0,1,0,0,3,11,0
1230113968,1977,"Graduation","Married",64361,0,0,"2013-12-06",89,698,67,497,69,26,94,1,11,3,6,5,0,0,0,0,0,0,3,11,0
610625708,1951,"Graduation","Married",72465,0,1,"2013-01-11",88,857,98,281,128,70,14,1,5,5,11,2,0,0,0,0,0,0,3,11,0
610633465,1977,"Graduation","Single",38891,1,1,"2013-06-26",56,18,0,13,3,2,1,1,1,0,3,6,0,0,0,0,0,1,3,11,0
610631818,1966,"Graduation","Single",63601,0,1,"2014-02-10",27,381,58,273,107,33,24,2,6,3,13,4,0,0,0,0,0,0,3,11,0
1438662317,1989,"Graduation","Married",28392,1,0,"2012-11-26",86,32,28,112,39,13,52,3,4,2,4,8,0,0,0,0,0,0,3,11,0
816155725,1958,"Graduation","Married",34562,0,0,"2014-06-15",49,33,19,16,4,20,40,1,2,2,2,5,0,0,0,0,0,0,3,11,0
406108102,1967,"Graduation","Married",67770,0,2,"2012-09-11",45,785,12,374,16,24,84,4,7,4,7,6,0,0,0,0,0,0,3,11,0
816153711,1979,"Graduation","Married",62883,1,1,"2013-02-19",89,665,48,375,94,48,72,4,4,5,9,7,0,0,0,1,0,0,3,11,0
816152563,1975,"PhD","Single",29247,1,2,"2013-06-13",14,34,0,5,0,0,6,2,1,0,3,8,0,0,0,0,0,0,3,11,0
406114999,1984,"2n Cycle","Married",83264,1,0,"2014-05-12",4,648,22,364,141,13,108,1,10,4,6,4,0,0,0,0,0,0,3,11,0
